account_id,amount_donated_2013,amount_donated_lifetime,no_donations_lifetime,label,no_seats_tickets,price_level_tickets,no_seats_subs,price_level_subs,subscription_tier_subs,years_since_2013,zip_reduced,zip_matched
001i000000NuRNd,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRNe,0.0,0.0,0,0,46.0,2.0,,,,,94,2
001i000000NuRNf,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRNg,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRNh,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRNl,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRNp,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRNq,0.0,0.0,0,0,28.0,1.0,,,,,95,2
001i000000NuRNr,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRNx,0.0,0.0,0,0,92.0,1.0,,,,,94,2
001i000000NuRNy,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRO2,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRO4,0.0,1100.0,7,0,102.0,2.0,9.0,1.0,2.0,14.0,94,2
001i000000NuRO9,0.0,0.0,0,0,23.0,0.0,,,,,94,2
001i000000NuROI,0.0,0.0,0,0,56.0,0.0,,,,,94,2
001i000000NuROL,0.0,0.0,0,0,112.0,3.0,,,,,94,2
001i000000NuROO,0.0,100.0,1,0,46.0,2.0,,,,5.0,93,2
001i000000NuROR,0.0,0.0,0,0,,,,,,,94,2
001i000000NuROT,0.0,0.0,0,0,56.0,1.0,,,,,94,2
001i000000NuROZ,0.0,0.0,0,0,,,,,,,94,2
001i000000NuROg,0.0,0.0,0,0,,,,,,,94,2
001i000000NuROj,0.0,0.0,0,0,,,,,,,94,2
001i000000NuROk,0.0,0.0,0,0,84.0,2.0,,,,,95,2
001i000000NuROn,0.0,0.0,0,0,46.0,0.0,,,,,94,2
001i000000NuROo,0.0,0.0,0,0,158.0,1.0,,,,,94,2
001i000000NuROr,0.0,0.0,0,0,,,,,,,94,2
001i000000NuROs,0.0,0.0,0,0,64.0,2.0,,,,,95,2
001i000000NuROw,0.0,0.0,0,0,,,,,,,94,2
001i000000NuROx,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRP2,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRP4,0.0,0.0,0,0,23.0,1.0,,,,,95,2
001i000000NuRP6,0.0,0.0,0,0,46.0,0.0,,,,,94,2
001i000000NuRP7,0.0,0.0,0,0,46.0,2.0,,,,,94,2
001i000000NuRP8,0.0,0.0,0,0,46.0,3.0,,,,,95,2
001i000000NuRPA,0.0,0.0,0,1,46.0,0.0,,,,,94,2
001i000000NuRPC,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRPL,0.0,0.0,0,0,96.0,3.0,,,,,94,2
001i000000NuRPM,0.0,0.0,0,0,56.0,0.0,,,,,95,2
001i000000NuRPO,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRPS,0.0,0.0,0,0,46.0,0.0,,,,,94,2
001i000000NuRPU,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRPW,0.0,0.0,0,0,56.0,0.0,,,,,94,2
001i000000NuRPX,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRPY,0.0,0.0,0,0,92.0,0.0,,,,,92,2
001i000000NuRPa,0.0,0.0,0,0,46.0,0.0,,,,,94,2
001i000000NuRPb,0.0,0.0,0,0,23.0,0.0,,,,,94,2
001i000000NuRPc,0.0,0.0,0,0,46.0,1.0,,,,,94,2
001i000000NuRPd,0.0,0.0,0,0,69.0,2.0,,,,,94,2
001i000000NuRPf,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRPg,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRPl,0.0,0.0,0,0,,,,,,,95,2
001i000000NuRPq,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRPr,0.0,0.0,0,0,56.0,2.0,,,,,94,2
001i000000NuRPu,0.0,0.0,0,0,166.0,2.0,,,,,94,2
001i000000NuRPv,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRPw,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRPx,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRQ0,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRQ5,0.0,0.0,0,0,46.0,2.0,,,,,94,2
001i000000NuRQC,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRQE,0.0,0.0,0,0,56.0,5.0,,,,,94,2
001i000000NuRQL,0.0,0.0,0,0,56.0,1.0,,,,,94,2
001i000000NuRQQ,0.0,0.0,0,0,69.0,0.0,,,,,94,2
001i000000NuRQU,0.0,0.0,0,0,92.0,6.0,,,,,94,2
001i000000NuRQb,0.0,0.0,0,0,184.0,6.0,,,,,94,2
001i000000NuRQd,0.0,0.0,0,0,46.0,3.0,,,,,95,2
001i000000NuRQf,0.0,0.0,0,0,23.0,2.0,,,,,94,2
001i000000NuRQh,0.0,0.0,0,0,46.0,0.0,,,,,94,2
001i000000NuRQo,0.0,0.0,0,0,46.0,0.0,,,,,94,2
001i000000NuRQp,0.0,0.0,0,0,46.0,3.0,,,,,94,2
001i000000NuRQq,0.0,0.0,0,0,194.0,3.0,,,,,94,2
001i000000NuRQr,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRQu,0.0,0.0,0,0,46.0,0.0,,,,,94,2
001i000000NuRQw,250.0,1450.0,7,0,20.0,3.0,,,,6.0,95,2
001i000000NuRQz,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRR2,0.0,0.0,0,0,136.0,3.0,46.0,1.0,0.0,,94,2
001i000000NuRR6,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRR7,0.0,0.0,0,0,46.0,3.0,,,,,95,2
001i000000NuRR9,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRRC,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRRD,0.0,0.0,0,0,84.0,0.0,,,,,94,2
001i000000NuRRE,0.0,0.0,0,0,56.0,3.0,,,,,94,2
001i000000NuRRH,0.0,0.0,0,0,92.0,3.0,,,,,94,2
001i000000NuRRJ,0.0,0.0,0,0,23.0,3.0,,,,,94,2
001i000000NuRRS,0.0,0.0,0,0,46.0,0.0,,,,,94,2
001i000000NuRRX,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRRY,0.0,0.0,0,0,102.0,0.0,,,,,94,2
001i000000NuRRa,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRRe,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRRg,0.0,0.0,0,0,56.0,0.0,,,,,94,2
001i000000NuRRi,0.0,0.0,0,0,298.0,2.0,,,,,94,2
001i000000NuRRu,0.0,0.0,0,0,28.0,0.0,,,,,41,2
001i000000NuRRy,0.0,0.0,0,0,23.0,3.0,,,,,59,2
001i000000NuRRz,0.0,0.0,0,0,46.0,3.0,,,,,30,2
001i000000NuRS0,0.0,0.0,0,0,28.0,2.0,,,,,85,2
001i000000NuRS1,0.0,0.0,0,0,23.0,1.0,,,,,20,2
001i000000NuRS2,0.0,0.0,0,0,56.0,3.0,,,,,89,2
001i000000NuRS7,0.0,0.0,0,0,,,,,,,44,2
001i000000NuRSA,0.0,0.0,0,0,,,,,,,91,2
001i000000NuRSD,0.0,0.0,0,0,46.0,1.0,,,,,77,2
001i000000NuRSE,0.0,0.0,0,0,28.0,2.0,,,,,77,2
001i000000NuRSF,0.0,0.0,0,0,,,,,,,78,2
001i000000NuRSG,0.0,0.0,0,0,46.0,3.0,,,,,84,2
001i000000NuRSJ,0.0,0.0,0,0,84.0,1.0,3.0,1.0,0.0,,23,2
001i000000NuRSN,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRSQ,0.0,0.0,0,0,56.0,0.0,,,,,90,2
001i000000NuRSU,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRSZ,0.0,0.0,0,0,56.0,0.0,,,,,foreign,2
001i000000NuRSa,0.0,0.0,0,0,46.0,2.0,,,,,10,2
001i000000NuRSb,0.0,0.0,0,0,28.0,0.0,,,,,94,2
001i000000NuRSf,0.0,0.0,0,0,84.0,0.0,,,,,94,2
001i000000NuRSh,0.0,0.0,0,0,23.0,1.0,,,,,94,2
001i000000NuRSi,0.0,0.0,0,0,56.0,0.0,,,,,95,2
001i000000NuRSk,0.0,0.0,0,0,,,,,,,20,2
001i000000NuRSn,0.0,0.0,0,0,46.0,3.0,,,,,94,2
001i000000NuRSo,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRSq,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRSr,0.0,0.0,0,0,,,,,,,92,2
001i000000NuRSu,0.0,0.0,0,0,,,,,,,93,2
001i000000NuRSv,0.0,0.0,0,0,84.0,0.0,,,,,94,2
001i000000NuRT0,0.0,0.0,0,0,109.0,4.0,,,,,94,2
001i000000NuRT8,0.0,0.0,0,0,46.0,4.0,,,,,94,2
001i000000NuRTB,0.0,0.0,0,0,92.0,4.0,,,,,94,2
001i000000NuRTC,0.0,0.0,0,0,222.0,0.0,,,,,94,2
001i000000NuRTG,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRTH,0.0,0.0,0,0,46.0,4.0,,,,,94,2
001i000000NuRTN,0.0,0.0,0,0,46.0,4.0,,,,,94,2
001i000000NuRTO,0.0,0.0,0,0,110.0,2.0,56.0,3.0,0.0,,95,2
001i000000NuRTQ,0.0,0.0,0,0,46.0,4.0,,,,,94,2
001i000000NuRTX,0.0,0.0,0,0,46.0,4.0,2.0,3.0,0.0,,94,2
001i000000NuRTa,0.0,0.0,0,1,,,20.0,1.0,2.0,,94,2
001i000000NuRTb,0.0,0.0,0,0,23.0,4.0,,,,,94,2
001i000000NuRTd,0.0,0.0,0,0,46.0,4.0,,,,,94,2
001i000000NuRTf,0.0,0.0,0,0,92.0,4.0,,,,,94,2
001i000000NuRTp,0.0,100.0,1,0,138.0,4.0,2.0,1.0,1.0,14.0,94,2
001i000000NuRTq,0.0,0.0,0,0,23.0,4.0,2.0,3.0,2.0,,94,2
001i000000NuRTr,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRTs,0.0,0.0,0,0,46.0,4.0,,,,,94,2
001i000000NuRTw,0.0,0.0,0,0,23.0,4.0,,,,,94,2
001i000000NuRTx,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRTy,0.0,0.0,0,0,69.0,4.0,,,,,94,2
001i000000NuRTz,0.0,0.0,0,0,133.0,0.0,,,,,94,2
001i000000NuRU2,0.0,0.0,0,0,102.0,4.0,,,,,94,2
001i000000NuRU3,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRU8,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRUC,0.0,0.0,0,0,174.0,0.0,2.0,2.0,1.0,,94,2
001i000000NuRUE,0.0,0.0,0,0,46.0,4.0,,,,,94,2
001i000000NuRUJ,0.0,0.0,0,0,,,,,,,95,2
001i000000NuRUK,0.0,0.0,0,0,46.0,4.0,,,,,94,2
001i000000NuRUL,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRUR,0.0,0.0,0,0,46.0,4.0,,,,,94,2
001i000000NuRUU,0.0,0.0,0,0,79.0,1.0,,,,,95,2
001i000000NuRUX,0.0,0.0,0,0,,,,,,,95,2
001i000000NuRUY,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRUa,0.0,0.0,0,0,166.0,4.0,,,,,94,2
001i000000NuRUb,0.0,0.0,0,0,23.0,4.0,,,,,94,2
001i000000NuRUh,0.0,0.0,0,0,51.0,4.0,,,,,94,2
001i000000NuRUi,0.0,0.0,0,0,92.0,4.0,,,,,94,2
001i000000NuRUj,0.0,0.0,0,0,46.0,4.0,,,,,94,2
001i000000NuRUk,0.0,0.0,0,0,23.0,4.0,,,,,94,2
001i000000NuRUn,0.0,0.0,0,0,92.0,4.0,95.0,0.0,1.0,,94,2
001i000000NuRUo,0.0,0.0,0,0,86.0,4.0,,,,,94,2
001i000000NuRUq,0.0,0.0,0,0,,,,,,,92,2
001i000000NuRUr,0.0,0.0,0,0,310.0,3.0,,,,,95,2
001i000000NuRUs,0.0,0.0,0,0,23.0,4.0,,,,,94,2
001i000000NuRUw,0.0,0.0,0,0,46.0,4.0,40.0,2.0,0.0,,94,2
001i000000NuRUx,0.0,0.0,0,0,46.0,4.0,,,,,94,2
001i000000NuRV1,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRV3,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRV6,0.0,0.0,0,0,23.0,4.0,,,,,90,2
001i000000NuRV7,0.0,0.0,0,0,46.0,4.0,,,,,94,2
001i000000NuRVC,150.0,800.0,7,1,184.0,3.0,90.0,1.0,0.0,5.0,94,2
001i000000NuRVD,0.0,0.0,0,0,124.0,2.0,,,,,95,2
001i000000NuRVE,0.0,0.0,0,0,28.0,0.0,,,,,94,2
001i000000NuRVL,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRVO,0.0,0.0,0,0,,,131.0,0.0,0.0,,94,2
001i000000NuRVQ,0.0,0.0,0,0,336.0,2.0,,,,,94,2
001i000000NuRVS,0.0,0.0,0,0,168.0,0.0,,,,,94,2
001i000000NuRVV,0.0,0.0,0,0,28.0,0.0,,,,,94,2
001i000000NuRVa,0.0,0.0,0,0,166.0,1.0,,,,,94,2
001i000000NuRVf,0.0,0.0,0,0,28.0,0.0,,,,,94,2
001i000000NuRVg,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRVi,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRVl,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRVp,0.0,0.0,0,0,204.0,0.0,,,,,94,2
001i000000NuRVs,0.0,0.0,0,0,56.0,1.0,,,,,94,2
001i000000NuRVy,0.0,0.0,0,0,56.0,3.0,,,,,94,2
001i000000NuRW0,0.0,0.0,0,0,28.0,3.0,,,,,94,2
001i000000NuRW2,0.0,0.0,0,0,28.0,3.0,,,,,94,2
001i000000NuRW4,0.0,0.0,0,0,120.0,2.0,,,,,94,2
001i000000NuRW5,0.0,0.0,0,0,28.0,1.0,,,,,94,2
001i000000NuRW6,0.0,0.0,0,0,56.0,5.0,,,,,91,2
001i000000NuRW9,0.0,0.0,0,0,112.0,0.0,,,,,94,2
001i000000NuRWB,0.0,0.0,0,0,104.0,3.0,23.0,5.0,2.0,,94,2
001i000000NuRWJ,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRWK,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRWS,0.0,0.0,0,0,56.0,4.0,,,,,94,2
001i000000NuRWV,0.0,0.0,0,0,56.0,4.0,43.0,1.0,5.0,,94,2
001i000000NuRWY,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRWb,0.0,0.0,0,0,192.0,4.0,,,,,94,2
001i000000NuRWe,0.0,0.0,0,0,56.0,4.0,,,,,94,2
001i000000NuRWg,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRWh,0.0,0.0,0,0,46.0,2.0,,,,,94,2
001i000000NuRWi,0.0,0.0,0,0,46.0,0.0,,,,,94,2
001i000000NuRWj,0.0,0.0,0,0,46.0,1.0,,,,,94,2
001i000000NuRWp,0.0,0.0,0,0,126.0,3.0,,,,,94,2
001i000000NuRWq,0.0,0.0,0,0,56.0,0.0,,,,,94,2
001i000000NuRWw,0.0,0.0,0,1,46.0,0.0,,,,,94,2
001i000000NuRX5,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRX7,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRX8,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRXH,0.0,0.0,0,0,,,64.0,3.0,0.0,,nan,2
001i000000NuRXT,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRXU,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRXW,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRXd,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRXl,0.0,0.0,0,0,,,,,,,94,2
001i000000NuRXn,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRXo,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRXp,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRXq,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRXy,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRY0,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRY6,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYA,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYD,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYH,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYI,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYR,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYS,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYT,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYV,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYY,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYd,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYg,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYh,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYj,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYl,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYm,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYq,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYr,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYs,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYt,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYv,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRYx,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZ1,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZD,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZG,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZH,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZN,0.0,0.0,0,0,,,,,,,95,2
001i000000NuRZR,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZU,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZV,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZX,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZa,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZb,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZc,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZd,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZg,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZi,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZk,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZp,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZq,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZt,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZu,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZv,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZy,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRZz,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRa0,0.0,0.0,0,0,,,197.0,1.0,1.0,,nan,2
001i000000NuRa3,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRaA,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRaC,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRaD,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRaI,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRaM,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRaZ,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRab,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRaj,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRak,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRan,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRap,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRas,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRav,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRaw,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRb1,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRb3,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRb6,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbA,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbE,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbF,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbK,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbP,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbQ,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbR,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbS,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbW,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbY,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbZ,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRba,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbg,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbh,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbo,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbp,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbr,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRbs,0.0,22.0,1,1,,,60.0,3.0,5.0,0.0,94,2
001i000000NuRbt,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRcF,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRcG,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRcH,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRcM,0.0,0.0,0,0,28.0,4.0,,,,,94,2
001i000000NuRcO,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRcR,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRcT,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRcZ,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRce,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRcg,0.0,1200.0,2,0,,,,,,-1.0,94,2
001i000000NuRcq,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRcs,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRcx,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRcy,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRd3,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRd4,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRd7,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRdH,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRdI,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRdL,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRdN,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRdb,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRdf,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRdk,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRdl,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRdo,0.0,0.0,0,0,,,170.0,3.0,1.0,,nan,2
001i000000NuRdr,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRdu,0.0,0.0,0,0,40.0,0.0,,,,,nan,2
001i000000NuRdz,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRe3,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRe9,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuReE,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuReK,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuReM,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuReN,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuReO,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuReS,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuReT,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuReU,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuReV,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRea,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRed,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRek,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRem,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRep,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRes,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRew,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRf6,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRf7,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRf8,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRf9,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRfE,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRfN,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRfV,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRfb,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRfc,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRfg,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRfi,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRfk,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRfm,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRfp,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRfu,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRfx,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRg0,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRg3,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRg5,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRg6,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRg8,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgA,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgC,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgG,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgK,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgM,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgN,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgO,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgT,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgU,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgV,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgZ,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgd,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRge,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgk,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgn,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgq,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgy,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRgz,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRh1,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRh2,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRh7,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuRhC,0.0,0.0,0,0,,,,,,,nan,2
